,KMI,KMI,KMI,KMI,KMI,KMI,NOV,NOV,NOV,NOV,NOV,NOV,HES,HES,HES,HES,HES,HES,PNW,PNW,PNW,PNW,PNW,PNW,NEE,NEE,NEE,NEE,NEE,NEE,PEG,PEG,PEG,PEG,PEG,PEG,PXD,PXD,PXD,PXD,PXD,PXD,WEC,WEC,WEC,WEC,WEC,WEC,PSX,PSX,PSX,PSX,PSX,PSX,XEL,XEL,XEL,XEL,XEL,XEL,HAL,HAL,HAL,HAL,HAL,HAL,XOM,XOM,XOM,XOM,XOM,XOM,PPL,PPL,PPL,PPL,PPL,PPL,MPC,MPC,MPC,MPC,MPC,MPC,OKE,OKE,OKE,OKE,OKE,OKE,OXY,OXY,OXY,OXY,OXY,OXY,HFC,HFC,HFC,HFC,HFC,HFC,MRO,MRO,MRO,MRO,MRO,MRO,SO,SO,SO,SO,SO,SO,NRG,NRG,NRG,NRG,NRG,NRG,SRE,SRE,SRE,SRE,SRE,SRE,SLB,SLB,SLB,SLB,SLB,SLB,VLO,VLO,VLO,VLO,VLO,VLO,NI,NI,NI,NI,NI,NI,LNT,LNT,LNT,LNT,LNT,LNT,WMB,WMB,WMB,WMB,WMB,WMB
,Adj Close,Close,High,Low,Open,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Adj Close,Close,High,Low,Open,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Open,High,Low,Close,Adj Close,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Adj Close,Close,High,Low,Open,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-01,19.125547409057617,29.639999389648438,31.040000915527344,29.5,30.649999618530273,36556300.0,72.7502212524414,74.66185760498047,65.23895263671875,71.47881317138672,62.58990478515625,103068130.0,87.16999816894531,87.4000015258789,76.20999908447266,85.20999908447266,73.30484008789062,68065500.0,29.325645446777344,42.790000915527344,44.06999969482422,41.22999954223633,42.439998626708984,23516100.0,10.218832969665527,13.779999732971191,13.96500015258789,13.010000228881836,13.864999771118164,180831200.0,32.59000015258789,32.72999954223633,30.149999618530273,31.510000228881836,21.35985565185547,66032000.0,102.69999694824219,104.29000091552734,92.77999877929688,101.91999816894531,97.94573974609375,30532200.0,29.75,31.010000228881836,28.860000610351562,30.5,22.00608253479004,34557500.0,,,,,,,24.09000015258789,24.670000076293945,23.170000076293945,23.889999389648438,16.918033599853516,69896300.0,42.40315246582031,49.84000015258789,50.470001220703125,42.5,47.5099983215332,276332300.0,86.41000366210938,86.5,78.80000305175781,84.12999725341797,57.24765396118164,439334000.0,23.778642654418945,24.384052276611328,22.446739196777344,23.564420700073242,14.408300399780273,146303523.0,,,,,,,17.251220703125,29.27683448791504,29.329364776611328,26.965505599975586,28.388198852539062,37188661.0,68.83116912841797,100.10784149169922,101.3820571899414,90.75715637207031,99.75335693359375,95549823.0,28.7549991607666,31.604999542236328,25.375,30.3799991607666,18.698144912719727,62316600.0,26.5576171875,31.799415588378906,32.055908203125,28.14286994934082,31.226774215698242,306328080.0,24.10045623779297,38.11000061035156,38.619998931884766,36.5099983215332,37.95000076293945,88640200.0,20.020000457763672,21.950000762939453,19.09000015258789,21.540000915527344,18.52775001525879,69946000.0,53.33000183105469,54.439998626708984,50.31999969482422,53.5,39.133304595947266,41067500.0,71.9959716796875,93.26000213623047,95.29000091552734,81.93000030517578,94.48999786376953,213074900.0,25.749542236328125,28.299816131591797,23.400365829467773,27.257770538330078,19.460269927978516,311299781.0,7.532416820526123,7.705305099487305,7.1512770652771,7.536345958709717,5.478001117706299,126166599.0,19.725000381469727,20.34000015258789,18.850000381469727,19.46500015258789,13.820624351501465,30745800.0,25.00218391418457,25.89890480041504,23.396240234375,25.417936325073242,15.056987762451172,191420633.0
2011-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-01,18.441570281982422,28.579999923706055,29.93000030517578,28.229999542236328,29.790000915527344,25452500.0,72.1370620727539,73.93147277832031,66.13165283203125,69.15238952636719,60.63637161254883,88577828.0,85.81999969482422,87.19000244140625,76.61000061035156,85.95999908447266,74.03914642333984,62205800.0,29.73685073852539,43.38999938964844,43.470001220703125,41.93000030517578,43.099998474121094,11923600.0,10.595307350158691,14.142499923706055,14.25,13.569999694824219,13.8125,140834800.0,31.709999084472656,32.22999954223633,30.299999237060547,32.16999816894531,22.04755210876465,58957500.0,102.91999816894531,106.06999969482422,95.79000091552734,102.2300033569336,98.28302764892578,27630300.0,30.649999618530273,31.239999771118164,29.389999389648438,31.209999084472656,22.51835060119629,18968000.0,,,,,,,24.0,24.3700008392334,23.3799991607666,24.329999923706055,17.415616989135742,39214800.0,42.94765090942383,50.47999954223633,51.45000076293945,44.599998474121094,50.220001220703125,249231100.0,84.72000122070312,88.0,82.37999725341797,87.9800033569336,59.86748123168945,309722400.0,23.76932716369629,25.669384002685547,23.499221801757812,25.548301696777344,15.83448314666748,255224287.0,,,,,,,18.0405330657959,30.61635398864746,30.638242721557617,27.766590118408203,29.482576370239258,27870365.0,75.6227798461914,109.49684143066406,109.74593353271484,91.6577377319336,101.43954467773438,95058830.0,30.799999237060547,33.275001525878906,27.625,28.950000762939453,17.865293502807617,44969800.0,26.921287536621094,32.234859466552734,32.32433319091797,29.681840896606445,32.09766387939453,178959767.0,24.688575744628906,39.040000915527344,39.04999923706055,37.43000030517578,38.150001525878906,71050500.0,21.690000534057617,24.239999771118164,21.049999237060547,24.200000762939453,20.815767288208008,54169400.0,53.630001068115234,55.220001220703125,52.119998931884766,55.099998474121094,40.67958068847656,17633200.0,69.2862777709961,89.75,95.0,83.5999984741211,94.0999984741211,151112400.0,27.477148056030273,28.446069717407227,24.360145568847656,25.86837387084961,18.468332290649414,249631872.0,7.555992126464844,7.658153057098389,7.316306114196777,7.6424360275268555,5.555115222930908,85526257.0,19.610000610351562,19.885000228881836,18.920000076293945,19.770000457763672,14.03718376159668,19232400.0,25.79292869567871,27.170616149902344,24.34187126159668,27.040184020996094,16.084917068481445,141072375.0
2011-05-01,18.991836547851562,29.290000915527344,29.760000228881836,26.8700008392334,28.729999542236328,38461900.0,69.44995880126953,70.16230773925781,58.6925163269043,65.44635009765625,57.38671875,140965879.0,86.19000244140625,86.19000244140625,73.80000305175781,79.02999877929688,68.07018280029297,85877000.0,31.40020179748535,45.2599983215332,45.63999938964844,43.540000915527344,43.630001068115234,16525000.0,10.853778839111328,14.487500190734863,14.744999885559082,14.085000038146973,14.192500114440918,140209600.0,32.189998626708984,34.220001220703125,31.670000076293945,33.5,22.959064483642578,64403000.0,102.62000274658203,103.31999969482422,87.95999908447266,91.81999969482422,88.27494049072266,47607400.0,31.280000686645508,31.889999389648438,30.81999969482422,31.270000457763672,22.561649322509766,26064800.0,,,,,,,24.399999618530273,25.389999389648438,24.100000381469727,24.739999771118164,17.7091007232666,50294800.0,42.66688537597656,50.150001525878906,51.18000030517578,44.470001220703125,50.75,236404100.0,88.0999984741211,88.12999725341797,79.41999816894531,83.47000122070312,56.79856491088867,403834500.0,25.69732666015625,26.43313217163086,25.185056686401367,26.256166458129883,16.273208618164062,118964677.0,,,,,,,18.47747230529785,31.119768142700195,31.137279510498047,29.05358123779297,30.690771102905273,41105036.0,71.36161041259766,103.3269271850586,112.94586181640625,94.12953186035156,110.2824478149414,123011736.0,29.0,31.485000610351562,25.299999237060547,31.155000686645508,19.226009368896484,61917200.0,26.986045837402344,32.31240463256836,32.40784454345703,29.276220321655273,32.276615142822266,265882648.0,25.658170700073242,40.08000183105469,40.869998931884766,38.849998474121094,39.16999816894531,85906000.0,24.280000686645508,25.540000915527344,23.450000762939453,24.760000228881836,21.29745101928711,53051000.0,55.2599983215332,55.970001220703125,53.91999816894531,55.16999816894531,40.731266021728516,22803400.0,66.17514038085938,85.72000122070312,90.91999816894531,80.83000183105469,89.94000244140625,194432500.0,25.97806167602539,26.2340030670166,23.04387664794922,25.13711166381836,17.946252822875977,222750218.0,7.662083148956299,8.121807098388672,7.55206298828125,7.976424217224121,5.867337226867676,161012737.0,19.790000915527344,20.584999084472656,19.360000610351562,20.565000534057617,14.761364936828613,29897800.0,27.13800811767578,27.284744262695312,23.958728790283203,25.589128494262695,15.221750259399414,192272695.0
2011-06-01,18.628725051879883,28.729999542236328,29.969999313354492,28.100000381469727,29.399999618530273,39028900.0,65.18485260009766,70.685302734375,61.36158752441406,70.52299499511719,61.83818817138672,94486355.0,78.77999877929688,79.08000183105469,67.6500015258789,74.76000213623047,64.39234924316406,83136300.0,30.928442001342773,44.58000183105469,45.220001220703125,42.540000915527344,45.220001220703125,14477400.0,10.762001991271973,14.364999771118164,14.375,13.539999961853027,14.364999771118164,149337600.0,33.34000015258789,33.52000045776367,31.06999969482422,32.63999938964844,22.369665145874023,58156700.0,92.73999786376953,94.88999938964844,82.41000366210938,89.56999969482422,86.11180877685547,31466200.0,31.260000228881836,31.520000457763672,30.469999313354492,31.350000381469727,22.806835174560547,27801700.0,,,,,,,24.739999771118164,24.780000686645508,23.739999771118164,24.299999237060547,17.394147872924805,46543900.0,43.467288970947266,51.0,51.38999938964844,45.189998626708984,49.880001068115234,260866100.0,83.55000305175781,83.6500015258789,76.72000122070312,81.37999725341797,55.6904411315918,444344200.0,26.209596633911133,26.27479362487793,24.980148315429688,25.920862197875977,16.065391540527344,118971655.0,,,,,,,19.236427307128906,32.39800262451172,32.68254089355469,29.810890197753906,31.005952835083008,46425403.0,68.84061431884766,99.67671203613281,103.58560180664062,92.69244384765625,103.31734466552734,100914096.0,31.020000457763672,34.935001373291016,27.68000030517578,34.70000076293945,21.413650512695312,105504800.0,26.372793197631836,31.423620223999023,31.906784057617188,29.007795333862305,31.787485122680664,286500250.0,25.8502197265625,40.380001068115234,40.40999984741211,39.04999923706055,40.029998779296875,78739200.0,24.719999313354492,24.850000381469727,22.739999771118164,24.579999923706055,21.142623901367188,60106300.0,55.0,55.119998931884766,51.529998779296875,52.880001068115234,39.040592193603516,28190100.0,66.89640808105469,86.4000015258789,86.79000091552734,79.55000305175781,85.7300033569336,178092400.0,24.99085807800293,25.27422332763672,20.98720359802246,23.372943878173828,16.71809196472168,234596049.0,7.941061019897461,7.972495079040527,7.477406978607178,7.956778049468994,5.852885723114014,157451264.0,20.565000534057617,21.06999969482422,19.59000015258789,20.329999923706055,14.59268569946289,28095000.0,25.589128494262695,25.735864639282227,22.76038360595703,24.659799575805664,14.668937683105469,213217983.0
2011-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-01,18.304515838623047,28.229999542236328,29.450000762939453,27.100000381469727,28.670000076293945,23024700.0,69.96392822265625,78.18755340576172,68.5752944946289,72.65103912353516,63.802711486816406,90017418.0,74.7699966430664,77.12000274658203,68.37000274658203,68.55999755859375,59.13474655151367,80897100.0,29.381317138671875,42.349998474121094,45.150001525878906,41.86000061035156,44.58000183105469,16338500.0,10.447235107421875,13.8125,14.5625,13.789999961853027,14.367500305175781,120247600.0,32.68000030517578,33.47999954223633,31.450000762939453,32.75,22.685352325439453,44934800.0,89.56999969482422,99.63999938964844,85.94000244140625,92.98999786376953,89.3997573852539,28684800.0,31.440000534057617,32.04999923706055,30.510000228881836,30.649999618530273,22.29759407043457,27771400.0,,,,,,,24.31999969482422,24.75,23.65999984741211,24.0,17.3629150390625,40255500.0,46.64636993408203,54.72999954223633,57.77000045776367,50.099998474121094,50.9900016784668,242389800.0,81.19000244140625,85.41000366210938,79.76000213623047,79.79000091552734,54.60238265991211,375467600.0,26.032630920410156,26.759122848510742,25.455162048339844,25.986059188842773,16.312435150146484,78090832.0,20.600000381469727,23.71500015258789,18.875,21.895000457763672,16.468210220336914,193544600.0,18.919328689575195,31.86394691467285,33.38732147216797,31.303625106811523,32.428646087646484,36262793.0,65.25907897949219,94.06246948242188,104.50534057617188,93.9283447265625,99.67671203613281,81979296.0,34.5099983215332,38.900001525878906,34.25,37.69499969482422,23.317800521850586,66840200.0,25.99208641052246,30.969999313354492,34.970001220703125,30.5,33.279998779296875,194226200.0,25.312475204467773,39.540000915527344,40.869998931884766,39.43000030517578,40.40999984741211,78077700.0,24.5,25.65999984741211,23.260000228881836,24.520000457763672,21.09101104736328,50491500.0,52.83000183105469,53.68000030517578,50.47999954223633,50.689998626708984,37.76499557495117,20478700.0,69.97025299072266,90.37000274658203,95.52999877929688,85.25,85.88999938964844,163226000.0,23.372943878173828,24.771480560302734,22.03839111328125,22.96160888671875,16.42386817932129,205361305.0,7.968565940856934,8.396857261657715,7.838900089263916,7.9096269607543945,5.818202495574951,171733551.0,20.43000030517578,21.045000076293945,19.489999771118164,19.704999923706055,14.144062042236328,19776600.0,24.75762367248535,27.032032012939453,23.102767944335938,25.841840744018555,15.47584056854248,218219331.0
2011-08-01,16.941669464111328,25.850000381469727,28.5,23.510000228881836,28.420000076293945,30619900.0,73.87736511230469,74.1929702758789,54.09377670288086,59.621280670166016,52.35985565185547,157156169.0,70.0199966430664,70.02999877929688,52.630001068115234,59.34000015258789,51.18226623535156,129889900.0,31.069799423217773,44.2400016784668,44.4900016784668,37.279998779296875,42.56999969482422,30468700.0,10.725197792053223,14.180000305175781,14.204999923706055,12.25,13.887499809265137,285996800.0,33.02000045776367,34.189998626708984,27.969999313354492,34.130001068115234,23.641258239746094,112542600.0,94.62000274658203,94.91000366210938,69.6500015258789,78.16999816894531,75.1519546508789,54183600.0,30.899999618530273,31.75,27.0,31.639999389648438,23.017810821533203,60011600.0,,,,,,,24.170000076293945,24.719999313354492,21.200000762939453,24.670000076293945,17.84762954711914,96830400.0,37.8165283203125,44.369998931884766,56.0,36.790000915527344,55.900001525878906,411452100.0,80.81999969482422,81.18000030517578,67.02999877929688,74.0199966430664,50.65382766723633,774165900.0,26.218910217285156,26.945402145385742,23.28499984741211,26.898832321166992,16.885417938232422,182535751.0,22.520000457763672,22.700000762939453,14.739999771118164,18.530000686645508,13.937244415283203,205907600.0,18.56891632080078,31.036596298217773,32.26230239868164,25.656627655029297,32.21852493286133,71979846.0,57.655052185058594,83.10224914550781,95.7486572265625,75.46649932861328,95.5474624633789,172689764.0,38.650001525878906,38.89500045776367,29.145000457763672,35.880001068115234,22.1950740814209,103224800.0,22.593053817749023,26.920000076293945,31.43000030517578,23.31999969482422,31.40999984741211,304286200.0,26.7928524017334,41.36000061035156,41.40999984741211,35.72999954223633,39.790000915527344,200707700.0,24.760000228881836,24.809999465942383,19.979999542236328,23.440000534057617,20.162046432495117,89326700.0,50.939998626708984,52.65999984741211,44.779998779296875,52.52000045776367,39.12838363647461,43969600.0,60.485496520996094,78.12000274658203,92.22000122070312,72.0999984741211,91.86000061035156,289643700.0,23.2266902923584,23.35466194152832,16.334552764892578,20.767824172973633,14.85470962524414,353958450.0,7.9882121086120605,8.451866149902344,7.05304479598999,8.392927169799805,6.242573261260986,273154855.0,19.90999984741211,20.334999084472656,16.954999923706055,20.28499984741211,14.714568138122559,45248400.0,25.955968856811523,26.176071166992188,19.124591827392578,22.002248764038086,13.176432609558105,330803360.0
